filename,tile,domain,year,I0,J0,I1,J1,lat0,lon0,lat1,lon1,url,,,,,,,
wrfout_d02_2614_2022.nc,2614,d02,2022,262,142,271,151,53.35380173,-120.1901016,53.03210068,-120.7333984,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2614/wrfout_d02_2614_2022.nc,,,,,,,
wrfout_d02_2615_2022.nc,2615,d02,2022,262,152,271,161,53.71340179,-120.1839981,53.39170074,-120.7322006,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2615/wrfout_d02_2615_2022.nc,,,,,,,
wrfout_d02_2616_2022.nc,2616,d02,2022,262,162,271,171,54.07310104,-120.1780014,53.75130081,-120.7309036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2616/wrfout_d02_2616_2022.nc,,,,,,,
wrfout_d02_2617_2022.nc,2617,d02,2022,262,172,271,181,54.43280029,-120.1717987,54.11100006,-120.729599,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2617/wrfout_d02_2617_2022.nc,,,,,,,
wrfout_d02_2618_2022.nc,2618,d02,2022,262,182,271,191,54.79249954,-120.1653976,54.47079849,-120.728302,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2618/wrfout_d02_2618_2022.nc,,,,,,,
wrfout_d02_2619_2022.nc,2619,d02,2022,262,192,271,201,55.15230179,-120.1589966,54.83050156,-120.7268982,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2619/wrfout_d02_2619_2022.nc,,,,,,,
wrfout_d02_2620_2022.nc,2620,d02,2022,262,202,271,211,55.51210022,-120.1523972,55.19029999,-120.7256012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2620/wrfout_d02_2620_2022.nc,,,,,,,
wrfout_d02_2621_2022.nc,2621,d02,2022,262,212,271,221,55.87179947,-120.1457977,55.55009842,-120.7241974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2621/wrfout_d02_2621_2022.nc,,,,,,,
wrfout_d02_2622_2022.nc,2622,d02,2022,262,222,271,231,56.23149872,-120.1389999,55.90990067,-120.722702,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2622/wrfout_d02_2622_2022.nc,,,,,,,
wrfout_d02_2623_2022.nc,2623,d02,2022,262,232,271,241,56.59120178,-120.1320038,56.26959991,-120.7212982,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2623/wrfout_d02_2623_2022.nc,,,,,,,
wrfout_d02_2624_2022.nc,2624,d02,2022,262,242,271,251,56.95080185,-120.125,56.62929916,-120.7198029,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2624/wrfout_d02_2624_2022.nc,,,,,,,
wrfout_d02_2625_2022.nc,2625,d02,2022,262,252,271,261,57.3103981,-120.1177979,56.98889923,-120.7182999,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2625/wrfout_d02_2625_2022.nc,,,,,,,
wrfout_d02_2626_2022.nc,2626,d02,2022,262,262,271,271,57.6697998,-120.1104965,57.3484993,-120.7167969,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2626/wrfout_d02_2626_2022.nc,,,,,,,
wrfout_d02_2627_2022.nc,2627,d02,2022,262,272,271,281,58.02920151,-120.1029968,57.707901,-120.7152023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2627/wrfout_d02_2627_2022.nc,,,,,,,
wrfout_d02_2628_2022.nc,2628,d02,2022,262,282,271,291,58.38840103,-120.0953979,58.06729889,-120.7136002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2628/wrfout_d02_2628_2022.nc,,,,,,,
wrfout_d02_2629_2022.nc,2629,d02,2022,262,292,271,301,58.74750137,-120.0876007,58.42660141,-120.711998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2629/wrfout_d02_2629_2022.nc,,,,,,,
wrfout_d02_2630_2022.nc,2630,d02,2022,262,302,271,311,59.10649872,-120.0796967,58.78570175,-120.7102966,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2630/wrfout_d02_2630_2022.nc,,,,,,,
wrfout_d02_2631_2022.nc,2631,d02,2022,262,312,271,321,59.46530151,-120.0716019,59.14459991,-120.7086029,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2631/wrfout_d02_2631_2022.nc,,,,,,,
wrfout_d02_2632_2022.nc,2632,d02,2022,262,322,271,331,59.82389832,-120.0634003,59.5033989,-120.7069016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2632/wrfout_d02_2632_2022.nc,,,,,,,
wrfout_d02_2633_2022.nc,2633,d02,2022,262,332,271,341,60.18230057,-120.0549011,59.86199951,-120.705101,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2633/wrfout_d02_2633_2022.nc,,,,,,,
wrfout_d02_2634_2022.nc,2634,d02,2022,262,342,271,351,60.54050064,-120.0463028,60.22050095,-120.7033997,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2634/wrfout_d02_2634_2022.nc,,,,,,,
wrfout_d02_2635_2022.nc,2635,d02,2022,262,352,271,361,60.89849854,-120.0375977,60.57870102,-120.7014999,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2635/wrfout_d02_2635_2022.nc,,,,,,,
wrfout_d02_2636_2022.nc,2636,d02,2022,262,362,271,371,61.25619888,-120.0286026,60.93659973,-120.6996002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2636/wrfout_d02_2636_2022.nc,,,,,,,
wrfout_d02_2700_2022.nc,2700,d02,2022,272,2,281,11,48.32770157,-119.726799,48.01039886,-120.2152023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2700/wrfout_d02_2700_2022.nc,,,,,,,
wrfout_d02_2701_2022.nc,2701,d02,2022,272,12,281,21,48.68519974,-119.7179031,48.36769867,-120.2099991,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2701/wrfout_d02_2701_2022.nc,,,,,,,
wrfout_d02_2702_2022.nc,2702,d02,2022,272,22,281,31,49.0428009,-119.7088013,48.72520065,-120.2049026,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2702/wrfout_d02_2702_2022.nc,,,,,,,
wrfout_d02_2703_2022.nc,2703,d02,2022,272,32,281,41,49.40069962,-119.6996002,49.082901,-120.1996002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2703/wrfout_d02_2703_2022.nc,,,,,,,
wrfout_d02_2704_2022.nc,2704,d02,2022,272,42,281,51,49.75880051,-119.6902008,49.44079971,-120.1941986,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2704/wrfout_d02_2704_2022.nc,,,,,,,
wrfout_d02_2705_2022.nc,2705,d02,2022,272,52,281,61,50.11709976,-119.6807022,49.79899979,-120.188797,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2705/wrfout_d02_2705_2022.nc,,,,,,,
wrfout_d02_2706_2022.nc,2706,d02,2022,272,62,281,71,50.4756012,-119.6709976,50.15739822,-120.1832962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2706/wrfout_d02_2706_2022.nc,,,,,,,
wrfout_d02_2707_2022.nc,2707,d02,2022,272,72,281,81,50.83430099,-119.6612015,50.51589966,-120.177597,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2707/wrfout_d02_2707_2022.nc,,,,,,,
wrfout_d02_2708_2022.nc,2708,d02,2022,272,82,281,91,51.19309998,-119.6511993,50.87459946,-120.1718979,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2708/wrfout_d02_2708_2022.nc,,,,,,,
wrfout_d02_2709_2022.nc,2709,d02,2022,272,92,281,101,51.55210114,-119.641098,51.23350143,-120.1660995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2709/wrfout_d02_2709_2022.nc,,,,,,,
wrfout_d02_2710_2022.nc,2710,d02,2022,272,102,281,111,51.91120148,-119.6307983,51.59249878,-120.160202,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2710/wrfout_d02_2710_2022.nc,,,,,,,
wrfout_d02_2711_2022.nc,2711,d02,2022,272,112,281,121,52.270401,-119.6202011,51.9516983,-120.1541977,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2711/wrfout_d02_2711_2022.nc,,,,,,,
wrfout_d02_2712_2022.nc,2712,d02,2022,272,122,281,131,52.62969971,-119.6095963,52.31090164,-120.1481018,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2712/wrfout_d02_2712_2022.nc,,,,,,,
wrfout_d02_2713_2022.nc,2713,d02,2022,272,132,281,141,52.98920059,-119.5987015,52.67029953,-120.1418991,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2713/wrfout_d02_2713_2022.nc,,,,,,,
wrfout_d02_2714_2022.nc,2714,d02,2022,272,142,281,151,53.34870148,-119.5876999,53.02980042,-120.1355972,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2714/wrfout_d02_2714_2022.nc,,,,,,,
wrfout_d02_2715_2022.nc,2715,d02,2022,272,152,281,161,53.70819855,-119.5764008,53.38940048,-120.1292038,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2715/wrfout_d02_2715_2022.nc,,,,,,,
wrfout_d02_2716_2022.nc,2716,d02,2022,272,162,281,171,54.06790161,-119.5650024,53.74900055,-120.1225967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2716/wrfout_d02_2716_2022.nc,,,,,,,
wrfout_d02_2717_2022.nc,2717,d02,2022,272,172,281,181,54.42760086,-119.5533981,54.1086998,-120.1159973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2717/wrfout_d02_2717_2022.nc,,,,,,,
wrfout_d02_2718_2022.nc,2718,d02,2022,272,182,281,191,54.78730011,-119.5414963,54.46839905,-120.1091995,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2718/wrfout_d02_2718_2022.nc,,,,,,,
wrfout_d02_2719_2022.nc,2719,d02,2022,272,192,281,201,55.14699936,-119.5294037,54.8280983,-120.1023026,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2719/wrfout_d02_2719_2022.nc,,,,,,,
wrfout_d02_2720_2022.nc,2720,d02,2022,272,202,281,211,55.50669861,-119.5171967,55.18790054,-120.0952988,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2720/wrfout_d02_2720_2022.nc,,,,,,,
wrfout_d02_2721_2022.nc,2721,d02,2022,272,212,281,221,55.86640167,-119.5046005,55.54769897,-120.0882034,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2721/wrfout_d02_2721_2022.nc,,,,,,,
wrfout_d02_2722_2022.nc,2722,d02,2022,272,222,281,231,56.22610092,-119.4918976,55.90739822,-120.0809021,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2722/wrfout_d02_2722_2022.nc,,,,,,,
wrfout_d02_2723_2022.nc,2723,d02,2022,272,232,281,241,56.58570099,-119.4788971,56.26710129,-120.0735016,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2723/wrfout_d02_2723_2022.nc,,,,,,,
wrfout_d02_2724_2022.nc,2724,d02,2022,272,242,281,251,56.94530106,-119.4656982,56.62680054,-120.0660019,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2724/wrfout_d02_2724_2022.nc,,,,,,,
wrfout_d02_2725_2022.nc,2725,d02,2022,272,252,281,261,57.30479813,-119.4522018,56.9864006,-120.0582962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2725/wrfout_d02_2725_2022.nc,,,,,,,
wrfout_d02_2726_2022.nc,2726,d02,2022,272,262,281,271,57.66419983,-119.4384995,57.34590149,-120.0503998,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2726/wrfout_d02_2726_2022.nc,,,,,,,
wrfout_d02_2727_2022.nc,2727,d02,2022,272,272,281,281,58.02349854,-119.4244995,57.70539856,-120.0423965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2727/wrfout_d02_2727_2022.nc,,,,,,,
wrfout_d02_2728_2022.nc,2728,d02,2022,272,282,281,291,58.38259888,-119.410202,58.06470108,-120.0343018,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2728/wrfout_d02_2728_2022.nc,,,,,,,
wrfout_d02_2729_2022.nc,2729,d02,2022,272,292,281,301,58.74169922,-119.3956985,58.4239006,-120.026001,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2729/wrfout_d02_2729_2022.nc,,,,,,,
wrfout_d02_2730_2022.nc,2730,d02,2022,272,302,281,311,59.1006012,-119.3807983,58.78300095,-120.017601,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2730/wrfout_d02_2730_2022.nc,,,,,,,
wrfout_d02_2731_2022.nc,2731,d02,2022,272,312,281,321,59.45930099,-119.3656998,59.14199829,-120.0089035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2731/wrfout_d02_2731_2022.nc,,,,,,,
wrfout_d02_2732_2022.nc,2732,d02,2022,272,322,281,331,59.81790161,-119.3501968,59.5007019,-120.0000992,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2732/wrfout_d02_2732_2022.nc,,,,,,,
wrfout_d02_2733_2022.nc,2733,d02,2022,272,332,281,341,60.17620087,-119.3343964,59.85929871,-119.9910965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2733/wrfout_d02_2733_2022.nc,,,,,,,
wrfout_d02_2734_2022.nc,2734,d02,2022,272,342,281,351,60.53440094,-119.3183975,60.21770096,-119.9820023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2734/wrfout_d02_2734_2022.nc,,,,,,,
wrfout_d02_2735_2022.nc,2735,d02,2022,272,352,281,361,60.89229965,-119.3019028,60.57590103,-119.9726028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2735/wrfout_d02_2735_2022.nc,,,,,,,
wrfout_d02_2736_2022.nc,2736,d02,2022,272,362,281,371,61.25,-119.2851028,60.93379974,-119.9629974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2736/wrfout_d02_2736_2022.nc,,,,,,,
wrfout_d02_2800_2022.nc,2800,d02,2022,282,2,291,11,48.32049942,-119.1894989,48.00569916,-119.6813965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2800/wrfout_d02_2800_2022.nc,,,,,,,
wrfout_d02_2801_2022.nc,2801,d02,2022,282,12,291,21,48.67779922,-119.1763992,48.36289978,-119.6722031,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2801/wrfout_d02_2801_2022.nc,,,,,,,
wrfout_d02_2802_2022.nc,2802,d02,2022,282,22,291,31,49.03540039,-119.1631012,48.72029877,-119.6628036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2802/wrfout_d02_2802_2022.nc,,,,,,,
wrfout_d02_2803_2022.nc,2803,d02,2022,282,32,291,41,49.3932991,-119.1495972,49.07799911,-119.6532974,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2803/wrfout_d02_2803_2022.nc,,,,,,,
wrfout_d02_2804_2022.nc,2804,d02,2022,282,42,291,51,49.75130081,-119.1358032,49.43590164,-119.6436005,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2804/wrfout_d02_2804_2022.nc,,,,,,,
wrfout_d02_2805_2022.nc,2805,d02,2022,282,52,291,61,50.10960007,-119.1219025,49.79399872,-119.6337967,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2805/wrfout_d02_2805_2022.nc,,,,,,,
wrfout_d02_2806_2022.nc,2806,d02,2022,282,62,291,71,50.4679985,-119.1076965,50.15240097,-119.6238022,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2806/wrfout_d02_2806_2022.nc,,,,,,,
wrfout_d02_2807_2022.nc,2807,d02,2022,282,72,291,81,50.82659912,-119.0932999,50.51079941,-119.6137009,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2807/wrfout_d02_2807_2022.nc,,,,,,,
wrfout_d02_2808_2022.nc,2808,d02,2022,282,82,291,91,51.18529892,-119.078598,50.86949921,-119.6034012,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2808/wrfout_d02_2808_2022.nc,,,,,,,
wrfout_d02_2809_2022.nc,2809,d02,2022,282,92,291,101,51.5442009,-119.063797,51.22840118,-119.5929031,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2809/wrfout_d02_2809_2022.nc,,,,,,,
wrfout_d02_2810_2022.nc,2810,d02,2022,282,102,291,111,51.90330124,-119.0485992,51.58729935,-119.5822983,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2810/wrfout_d02_2810_2022.nc,,,,,,,
wrfout_d02_2811_2022.nc,2811,d02,2022,282,112,291,121,52.26240158,-119.0332031,51.94639969,-119.5714035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2811/wrfout_d02_2811_2022.nc,,,,,,,
wrfout_d02_2812_2022.nc,2812,d02,2022,282,122,291,131,52.62170029,-119.017601,52.30569839,-119.5604019,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2812/wrfout_d02_2812_2022.nc,,,,,,,
wrfout_d02_2813_2022.nc,2813,d02,2022,282,132,291,141,52.98099899,-119.0016022,52.66500092,-119.549202,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2813/wrfout_d02_2813_2022.nc,,,,,,,
wrfout_d02_2814_2022.nc,2814,d02,2022,282,142,291,151,53.34049988,-118.9854965,53.0243988,-119.5378036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2814/wrfout_d02_2814_2022.nc,,,,,,,
wrfout_d02_2815_2022.nc,2815,d02,2022,282,152,291,161,53.70000076,-118.9690018,53.38389969,-119.5262985,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2815/wrfout_d02_2815_2022.nc,,,,,,,
wrfout_d02_2816_2022.nc,2816,d02,2022,282,162,291,171,54.05950165,-118.9522018,53.74349976,-119.5145035,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2816/wrfout_d02_2816_2022.nc,,,,,,,
wrfout_d02_2817_2022.nc,2817,d02,2022,282,172,291,181,54.41910172,-118.9352036,54.10319901,-119.5025024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2817/wrfout_d02_2817_2022.nc,,,,,,,
wrfout_d02_2818_2022.nc,2818,d02,2022,282,182,291,191,54.77880096,-118.9178009,54.46279907,-119.490303,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2818/wrfout_d02_2818_2022.nc,,,,,,,
wrfout_d02_2819_2022.nc,2819,d02,2022,282,192,291,201,55.13840103,-118.9001007,54.82249832,-119.4778976,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2819/wrfout_d02_2819_2022.nc,,,,,,,
wrfout_d02_2820_2022.nc,2820,d02,2022,282,202,291,211,55.4980011,-118.882103,55.18220139,-119.4652023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2820/wrfout_d02_2820_2022.nc,,,,,,,
wrfout_d02_2821_2022.nc,2821,d02,2022,282,212,291,221,55.85770035,-118.8638,55.54190063,-119.4524002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2821/wrfout_d02_2821_2022.nc,,,,,,,
wrfout_d02_2822_2022.nc,2822,d02,2022,282,222,291,231,56.21720123,-118.8451004,55.90159988,-119.4392014,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2822/wrfout_d02_2822_2022.nc,,,,,,,
wrfout_d02_2823_2022.nc,2823,d02,2022,282,232,291,241,56.5768013,-118.8261032,56.26129913,-119.4259033,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2823/wrfout_d02_2823_2022.nc,,,,,,,
wrfout_d02_2824_2022.nc,2824,d02,2022,282,242,291,251,56.93629837,-118.8067017,56.6208992,-119.4123001,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2824/wrfout_d02_2824_2022.nc,,,,,,,
wrfout_d02_2825_2022.nc,2825,d02,2022,282,252,291,261,57.29570007,-118.7870026,56.98049927,-119.3983994,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2825/wrfout_d02_2825_2022.nc,,,,,,,
wrfout_d02_2826_2022.nc,2826,d02,2022,282,262,291,271,57.65499878,-118.7667999,57.33990097,-119.3843002,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2826/wrfout_d02_2826_2022.nc,,,,,,,
wrfout_d02_2827_2022.nc,2827,d02,2022,282,272,291,281,58.0141983,-118.7462997,57.69929886,-119.3699036,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2827/wrfout_d02_2827_2022.nc,,,,,,,
wrfout_d02_2828_2022.nc,2828,d02,2022,282,282,291,291,58.37329865,-118.7254028,58.05860138,-119.3552017,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2828/wrfout_d02_2828_2022.nc,,,,,,,
wrfout_d02_2829_2022.nc,2829,d02,2022,282,292,291,301,58.7322998,-118.7040024,58.4178009,-119.3402023,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2829/wrfout_d02_2829_2022.nc,,,,,,,
wrfout_d02_2830_2022.nc,2830,d02,2022,282,302,291,311,59.09109879,-118.6822968,58.77679825,-119.3249969,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2830/wrfout_d02_2830_2022.nc,,,,,,,
wrfout_d02_2831_2022.nc,2831,d02,2022,282,312,291,321,59.4496994,-118.6601028,59.13570023,-119.3094025,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2831/wrfout_d02_2831_2022.nc,,,,,,,
wrfout_d02_2832_2022.nc,2832,d02,2022,282,322,291,331,59.80820084,-118.6373978,59.49440002,-119.2935028,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2832/wrfout_d02_2832_2022.nc,,,,,,,
wrfout_d02_2833_2022.nc,2833,d02,2022,282,332,291,341,60.16650009,-118.6143036,59.85290146,-119.277298,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2833/wrfout_d02_2833_2022.nc,,,,,,,
wrfout_d02_2834_2022.nc,2834,d02,2022,282,342,291,351,60.5245018,-118.5906982,60.2112999,-119.2606964,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2834/wrfout_d02_2834_2022.nc,,,,,,,
wrfout_d02_2835_2022.nc,2835,d02,2022,282,352,291,361,60.88230133,-118.566597,60.56940079,-119.2438965,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2835/wrfout_d02_2835_2022.nc,,,,,,,
wrfout_d02_2836_2022.nc,2836,d02,2022,282,362,291,371,61.23989868,-118.5419998,60.9272995,-119.2266006,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2836/wrfout_d02_2836_2022.nc,,,,,,,
wrfout_d02_2900_2022.nc,2900,d02,2022,292,2,301,11,48.3105011,-118.6523972,47.99819946,-119.1477966,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2900/wrfout_d02_2900_2022.nc,,,,,,,
wrfout_d02_2901_2022.nc,2901,d02,2022,292,12,301,21,48.66770172,-118.6351013,48.3553009,-119.1343994,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2901/wrfout_d02_2901_2022.nc,,,,,,,
wrfout_d02_2902_2022.nc,2902,d02,2022,292,22,301,31,49.02529907,-118.6175995,48.71269989,-119.120903,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2902/wrfout_d02_2902_2022.nc,,,,,,,
wrfout_d02_2903_2022.nc,2903,d02,2022,292,32,301,41,49.38299942,-118.5998001,49.07030106,-119.1072006,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2903/wrfout_d02_2903_2022.nc,,,,,,,
wrfout_d02_2904_2022.nc,2904,d02,2022,292,42,301,51,49.74100113,-118.5817032,49.42819977,-119.0932007,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2904/wrfout_d02_2904_2022.nc,,,,,,,
wrfout_d02_2905_2022.nc,2905,d02,2022,292,52,301,61,50.09909821,-118.5633011,49.78620148,-119.0790024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2905/wrfout_d02_2905_2022.nc,,,,,,,
wrfout_d02_2906_2022.nc,2906,d02,2022,292,62,301,71,50.45740128,-118.5446014,50.14450073,-119.0645981,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2906/wrfout_d02_2906_2022.nc,,,,,,,
wrfout_d02_2907_2022.nc,2907,d02,2022,292,72,301,81,50.8158989,-118.5255966,50.50289917,-119.0498962,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2907/wrfout_d02_2907_2022.nc,,,,,,,
wrfout_d02_2908_2022.nc,2908,d02,2022,292,82,301,91,51.17459869,-118.5063019,50.86149979,-119.0350037,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2908/wrfout_d02_2908_2022.nc,,,,,,,
wrfout_d02_2909_2022.nc,2909,d02,2022,292,92,301,101,51.53340149,-118.486702,51.22029877,-119.0198975,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2909/wrfout_d02_2909_2022.nc,,,,,,,
wrfout_d02_2910_2022.nc,2910,d02,2022,292,102,301,111,51.89229965,-118.4667969,51.57920074,-119.0045013,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2910/wrfout_d02_2910_2022.nc,,,,,,,
wrfout_d02_2911_2022.nc,2911,d02,2022,292,112,301,121,52.25139999,-118.4465027,51.9382019,-118.9888,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2911/wrfout_d02_2911_2022.nc,,,,,,,
wrfout_d02_2912_2022.nc,2912,d02,2022,292,122,301,131,52.61059952,-118.4257965,52.29740143,-118.9729004,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2912/wrfout_d02_2912_2022.nc,,,,,,,
wrfout_d02_2913_2022.nc,2913,d02,2022,292,132,301,141,52.96979904,-118.4048996,52.65660095,-118.9568024,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2913/wrfout_d02_2913_2022.nc,,,,,,,
wrfout_d02_2914_2022.nc,2914,d02,2022,292,142,301,151,53.32920074,-118.3835983,53.01599884,-118.9403,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2914/wrfout_d02_2914_2022.nc,,,,,,,
wrfout_d02_2915_2022.nc,2915,d02,2022,292,152,301,161,53.68859863,-118.3618011,53.37540054,-118.9235992,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2915/wrfout_d02_2915_2022.nc,,,,,,,
wrfout_d02_2916_2022.nc,2916,d02,2022,292,162,301,171,54.04800034,-118.339798,53.73490143,-118.9065018,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2916/wrfout_d02_2916_2022.nc,,,,,,,
wrfout_d02_2917_2022.nc,2917,d02,2022,292,172,301,181,54.40750122,-118.3172989,54.0945015,-118.8891983,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2917/wrfout_d02_2917_2022.nc,,,,,,,
wrfout_d02_2918_2022.nc,2918,d02,2022,292,182,301,191,54.76699829,-118.2944031,54.45410156,-118.8715973,https://nrs.objectstore.gov.bc.ca/wrfdel/aermod/d02/2918/wrfout_d02_2918_2022.nc,,,,,,,
